id,kind,category,term,action,reason,probe1_genus_ok,probe2_bucket,probe3_rewrite,rigidity,identity,dependence,carried_by
452,relation,Stratigraphic Unit,pre-salt succession,KEEP,The 'pre-salt succession' has 'carbonate reservoir' as a part. The parthood relation is correct.,,,,,,,
453,relation,Rock,tholeiitic basalt,KEEP,Correct use of parthood; the basalt bodies constitute the material entity playing the role of economic basement.,,,,,,,
454,relation,Rock,tholeiitic basalt,KEEP,Correctly relates a rock body to the larger geological basin it is located in.,,,,,,,
455,relation,Rock,tholeiitic basalt,FIX,"Property→continuant_part_of, Filler→pre-salt sequence: Being 'interbedded within' a sequence means being a constituent part, making 'continuant_part_of' more precise than 'located_in'.",,,,,,,
456,relation,Geological Structure,stylolite,KEEP,"A stylolite is a feature constituted by accumulated insoluble residue, including clay minerals.",,,,,,,
457,relation,Geological Structure,stylolite,KEEP,"A stylolite is a feature constituted by accumulated insoluble residue, including pyrite.",,,,,,,
458,relation,Geological Structure,stylolite,KEEP,"A stylolite is a feature constituted by accumulated insoluble residue, including quartz.",,,,,,,
459,relation,Earth Material,gypsum,KEEP,Correctly identifies a process ('diagenesis') that generates a material entity ('gypsum').,,,,,,,
460,relation,Earth Fluid,fluid,KEEP,"The 'located_in' relation is correct, as fluids occupy the pore space (a site) of reservoir rocks.",,,,,,,
461,relation,Earth Fluid,fluid,KEEP,"The 'has_continuant_part' relation is valid, as reservoir fluids in this context are mixtures that include hydrocarbons as parts.",,,,,,,
462,relation,Geological Process,mechanical compaction,KEEP,"Sediment is the material entity that is compacted, making it a valid participant.",,,,,,,
463,relation,Geological Process,mechanical compaction,KEEP,"Mechanical compaction is a process that occurs during the larger process of burial, making it an occurrent part.",,,,,,,
464,relation,Earth Material,silica cement,KEEP,Correctly states that silica cement is constituted by quartz.,,,,,,,
465,relation,Earth Material,silica cement,KEEP,Correctly states that silica cement is constituted by chalcedony.,,,,,,,
466,relation,Earth Material,silica cement,KEEP,Correct use of 'located_in' for cement within a site ('pore space').,,,,,,,
467,relation,Earth Material,silica cement,KEEP,"Correct, though general, location relation. A pore space is in a sedimentary rock.",,,,,,,
468,relation,Sedimentary Environment,platform,KEEP,"The relation correctly places the platform (a material entity) within a structural high (a site), as supported by its definition.",,,,,,,
469,relation,Sedimentary Environment,platform,KEEP,The relation correctly links the platform's formation to a specific geological time period (sag phase).,,,,,,,
470,relation,Earth Material,substrate,DROP,The subject 'substrate' is a role and cannot be constituted by a material entity.,,,,,,,
471,relation,Geological Process,hydrothermal process,KEEP,"Hot, active fluids are the primary participants in a hydrothermal process.",,,,,,,
472,relation,Geological Process,hydrothermal process,KEEP,Rock is the medium in which a hydrothermal process occurs.,,,,,,,
473,relation,Geological Process,hydrothermal process,FIX,"Property→occurs_in: The fault system acts as a conduit or location for the process, not a participant. 'occurs_in' is more appropriate.",,,,,,,
474,relation,Geological Process,hydrothermal process,DROP,"Saddle dolomite is a mineral product precipitated by the hydrothermal process, not a participant.",,,,,,,
475,relation,Geological Structure,fault system,KEEP,"A fault system is a collection of faults, so an individual fault is a part of the system.",,,,,,,
476,relation,Earth Fluid,gas,KEEP,The 'constituted_by' relation is appropriate as gas is a mixture of hydrocarbon compounds.,,,,,,,
477,relation,Earth Fluid,gas,KEEP,"The 'located_in' relation is valid, as gas is a reservoir fluid found within reservoirs.",,,,,,,
478,relation,Geological Process,uplift,KEEP,"The footwall is the block of rock that is moved during the uplift process, making it a valid participant.",,,,,,,
479,relation,Geological Process,uplift,KEEP,The evidence that uplift 'can lead to' erosion supports the temporal relation precedes.,,,,,,,
480,relation,Basin,espírito santo basin,KEEP,Correct location relation between two instances (material entities).,,,,,,,
481,relation,Basin,espírito santo basin,KEEP,Correct use of 'generated_in' to link a material entity to its temporal region of formation.,,,,,,,
482,relation,Basin,espírito santo basin,KEEP,It is a correct assertion that this specific basin has hydrocarbon accumulations as parts.,,,,,,,
483,relation,Earth Material,microcrystalline silica,DROP,The subject term 'microcrystalline silica' has been dropped from the taxonomy.,,,,,,,
484,relation,Earth Material,microcrystalline silica,DROP,The subject term 'microcrystalline silica' has been dropped from the taxonomy.,,,,,,,
485,relation,Earth Material,microcrystalline silica,DROP,The subject term 'microcrystalline silica' has been dropped from the taxonomy.,,,,,,,
486,relation,Geological Structure,stacking pattern,DROP,"The subject `stacking pattern` is dropped from the taxonomy and is an abstract pattern, not an object with material parts.",,,,,,,
487,relation,Earth Fluid,oil accumulation,KEEP,"The 'has_continuant_part' relation is correct, as an oil accumulation can have an associated gas cap as a part.",,,,,,,
488,relation,Earth Fluid,oil accumulation,KEEP,"The 'located_in' relation is valid, correctly placing the accumulation within the larger reservoir structure.",,,,,,,
489,relation,Earth Fluid,oil accumulation,KEEP,The 'constituted_by' relation is definitionally correct; an oil accumulation is constituted by oil.,,,,,,,
490,relation,Sediment,magnesian clay,KEEP,"'magnesian clay' is an aggregate object, and 'stevensite' is the mineral material it is made of; 'constituted_by' is the correct relation.",,,,,,,
491,relation,Sediment,magnesian clay,KEEP,"The relation is directly supported by the definition, which states magnesian clay precipitates in this specific environment.",,,,,,,
492,relation,Sediment,magnesian clay,KEEP,'derives_into' is a valid way to model the diagenetic replacement of one material entity (magnesian clay) by another (dolomite).,,,,,,,
493,relation,Sediment,magnesian clay,KEEP,"Consistent with the modeling of diagenetic replacement as a derivation, this relation is correct and supported by the evidence.",,,,,,,
494,relation,Earth Fluid,hydrocarbon accumulation,KEEP,"The 'constituted_by' relation is correct, as a hydrocarbon accumulation can be constituted by oil.",,,,,,,
495,relation,Earth Fluid,hydrocarbon accumulation,KEEP,"The 'constituted_by' relation is correct, as a hydrocarbon accumulation can be constituted by gas.",,,,,,,
496,relation,Earth Fluid,hydrocarbon accumulation,KEEP,"The 'located_in' relation is valid, as the accumulation is a body of fluid located within the reservoir rock.",,,,,,,
497,relation,Earth Fluid,hydrocarbon accumulation,KEEP,"The 'located_in' relation is valid, providing a more specific location for hydrocarbon accumulations in the Pre-Salt context.",,,,,,,
498,relation,Stratigraphic Unit,rift section,KEEP,A 'rift section' has 'sedimentary rock' as a part. The parthood relation is correct.,,,,,,,
499,relation,Stratigraphic Unit,rift section,KEEP,A 'rift section' has 'volcanic rock' as a part. The parthood relation is correct.,,,,,,,
500,relation,Stratigraphic Unit,rift section,KEEP,A 'rift section' has 'carbonate reservoir' as a part. The parthood relation is correct.,,,,,,,
501,relation,Stratigraphic Unit,depositional sequence,FIX,"Property→has_boundary: An 'unconformity' is a boundary of a depositional sequence, not a part. 'has_boundary' is the correct relation.",,,,,,,
502,relation,Stratigraphic Unit,depositional sequence,KEEP,A 'depositional sequence' can have a 'reservoir interval' as a part. The parthood relation is correct.,,,,,,,
503,relation,Stratigraphic Unit,depositional sequence,KEEP,A 'depositional sequence' can have the 'Barra Velha Formation' as a part. The parthood relation is correct.,,,,,,,
504,relation,Stratigraphic Unit,depositional sequence,DROP,"The evidence 'capped by' indicates an adjacency relation (overlain by), not parthood.",,,,,,,
505,relation,Geological Process,volcanic activity,FIX,"Property→occurrent_part_of: Volcanic activity is the surface expression of magmatism, making it a part of the broader magmatism process, not the other way around.",,,,,,,
506,relation,Geological Process,volcanic activity,KEEP,A lacustrine system is the location influenced by and containing volcanic activity.,,,,,,,
507,relation,Geological Process,volcanic activity,KEEP,"Volcanic activity creates the conditions for abiotic precipitation, implying it precedes it.",,,,,,,
508,relation,Earth Material,carnallite,KEEP,Correct use of 'located_in' for a mineral within a geological formation.,,,,,,,
509,relation,Earth Material,sepiolite,KEEP,Correct use of 'continuant_part_of' to represent a component within a larger deposit.,,,,,,,
510,relation,Earth Material,sepiolite,KEEP,Correct use of 'located_in' for a mineral within a specific facies.,,,,,,,
511,relation,Earth Material,sepiolite,KEEP,Correct use of 'derives_from' to indicate a precursor mineral.,,,,,,,
512,relation,Geological Time Interval,late cretaceous,FIX,Filler→mesozoic: Normalizing filler capitalization to match the canonical term name 'mesozoic'.,,,,,,,
513,relation,Geological Time Interval,late cretaceous,KEEP,Correct use of the temporal relation preceded_by between two adjacent geological epochs.,,,,,,,
514,relation,Dimension,grain size,KEEP,"Grain size is a textural quality that correctly inheres in sediment, which is a valid material bearer.",,,,,,,
515,relation,Dimension,grain size,KEEP,"Grain size is a textural quality that correctly inheres in sedimentary rock, a valid material bearer.",,,,,,,
516,relation,Dimension,grain size,KEEP,"Grain size is a quality that correctly inheres in carbonate rock, a valid specific bearer.",,,,,,,
517,relation,Geological Structure,open fracture,DROP,"The subject `open fracture` is dropped, and a physical feature cannot be a part of a quality like porosity.",,,,,,,
518,relation,Geological Structure,open fracture,DROP,"The subject `open fracture` is dropped, and cement fills a fracture, it is not a part of the void itself.",,,,,,,
519,relation,Sedimentary Rock,pre-salt carbonate,DROP,The subject 'pre-salt carbonate' is dropped from the taxonomy.,,,,,,,
520,relation,Sedimentary Rock,pre-salt carbonate,DROP,The subject 'pre-salt carbonate' is dropped from the taxonomy.,,,,,,,
521,relation,Sedimentary Rock,pre-salt carbonate,DROP,The subject 'pre-salt carbonate' is dropped from the taxonomy.,,,,,,,
522,relation,Sedimentary Rock,pre-salt carbonate,DROP,"The subject 'pre-salt carbonate' is dropped from the taxonomy, and the relation is tautological.",,,,,,,
523,relation,Geological Process,diagenetic history,KEEP,"A diagenetic history is an occurrent composed of process parts, such as dissolution.",,,,,,,
524,relation,Geological Process,diagenetic history,KEEP,"A diagenetic history is an occurrent composed of process parts, such as cementation.",,,,,,,
